"FinanceKey","DateKey","OrganizationKey","DepartmentGroupKey","ScenarioKey","AccountKey","Amount","Date"
"27996","20130228","3","2","1","12","155721","2/28/2013 12:00:00 AM"
"27997","20130228","3","6","1","52","30802","2/28/2013 12:00:00 AM"
"27998","20130228","3","6","1","53","5133","2/28/2013 12:00:00 AM"
"27999","20130228","3","6","1","54","10324","2/28/2013 12:00:00 AM"
"28000","20130228","3","6","1","56","135925","2/28/2013 12:00:00 AM"
"28001","20130228","3","6","1","57","30802","2/28/2013 12:00:00 AM"
"28002","20130228","3","6","1","60","47817","2/28/2013 12:00:00 AM"
"28003","20130228","3","6","1","61","4906","2/28/2013 12:00:00 AM"
"28004","20130228","3","6","1","62","4415","2/28/2013 12:00:00 AM"
"28005","20130228","3","6","1","63","11551","2/28/2013 12:00:00 AM"
"28006","20130228","3","6","1","65","777","2/28/2013 12:00:00 AM"
"28007","20130228","3","6","1","66","707","2/28/2013 12:00:00 AM"
"28008","20130228","3","6","1","67","357","2/28/2013 12:00:00 AM"
"28009","20130228","3","6","1","68","263","2/28/2013 12:00:00 AM"
"28010","20130228","3","6","1","69","78","2/28/2013 12:00:00 AM"
"28011","20130228","3","6","1","71","122","2/28/2013 12:00:00 AM"
"28012","20130228","3","6","1","72","385","2/28/2013 12:00:00 AM"
"28013","20130228","3","6","1","73","478","2/28/2013 12:00:00 AM"
"28014","20130228","3","6","1","74","335","2/28/2013 12:00:00 AM"
"28015","20130228","3","6","1","76","3749","2/28/2013 12:00:00 AM"
"28016","20130228","3","6","1","77","983","2/28/2013 12:00:00 AM"
"28017","20130228","3","6","1","78","278","2/28/2013 12:00:00 AM"
"28018","20130228","3","6","1","80","1136","2/28/2013 12:00:00 AM"
"28019","20130228","3","6","1","81","703","2/28/2013 12:00:00 AM"
"28020","20130228","3","6","1","82","73","2/28/2013 12:00:00 AM"
"28021","20130228","3","6","1","83","254","2/28/2013 12:00:00 AM"
"28022","20130228","3","6","1","84","222","2/28/2013 12:00:00 AM"
"28023","20130228","3","6","1","85","203","2/28/2013 12:00:00 AM"
"28024","20130228","3","6","1","87","945","2/28/2013 12:00:00 AM"
"28025","20130228","3","6","1","89","289","2/28/2013 12:00:00 AM"
"28026","20130228","3","6","1","90","445","2/28/2013 12:00:00 AM"
"28027","20130228","3","6","1","91","-356","2/28/2013 12:00:00 AM"
"28028","20130228","3","6","1","92","593","2/28/2013 12:00:00 AM"
"28029","20130228","3","6","1","94","4107","2/28/2013 12:00:00 AM"
"28030","20130228","3","6","1","96","14","2/28/2013 12:00:00 AM"
"28031","20130228","3","6","1","97","1631","2/28/2013 12:00:00 AM"
"28032","20130228","3","6","1","99","52000","2/28/2013 12:00:00 AM"
"28033","20130228","3","6","1","101","513368","2/28/2013 12:00:00 AM"
"28034","20130228","3","7","1","4","742998","2/28/2013 12:00:00 AM"
"28035","20130228","3","7","1","6","692107","2/28/2013 12:00:00 AM"
"28036","20130228","3","7","1","7","21082","2/28/2013 12:00:00 AM"
"28037","20130228","3","7","1","8","13842","2/28/2013 12:00:00 AM"
"28038","20130228","3","7","1","13","96548","2/28/2013 12:00:00 AM"
"28039","20130228","3","7","1","14","71979","2/28/2013 12:00:00 AM"
"28040","20130228","3","7","1","15","139805","2/28/2013 12:00:00 AM"
"28041","20130228","3","7","1","18","24696","2/28/2013 12:00:00 AM"
"28042","20130228","3","7","1","19","78696","2/28/2013 12:00:00 AM"
"28043","20130228","3","7","1","20","25683","2/28/2013 12:00:00 AM"
"28044","20130228","3","7","1","21","116505","2/28/2013 12:00:00 AM"
"28045","20130228","3","7","1","22","21397","2/28/2013 12:00:00 AM"
"28046","20130228","3","7","1","23","8835","2/28/2013 12:00:00 AM"
"28047","20130228","3","7","1","24","41665","2/28/2013 12:00:00 AM"
"28048","20130228","3","7","1","28","39577","2/28/2013 12:00:00 AM"
"28049","20130228","3","7","1","29","356838","2/28/2013 12:00:00 AM"
"28050","20130228","3","7","1","31","92139","2/28/2013 12:00:00 AM"
"28051","20130228","3","7","1","32","58329","2/28/2013 12:00:00 AM"
"28052","20130228","3","7","1","33","45074","2/28/2013 12:00:00 AM"
"28053","20130228","3","7","1","34","45056","2/28/2013 12:00:00 AM"
"28054","20130228","3","7","1","35","333504","2/28/2013 12:00:00 AM"
"28055","20130228","3","7","1","37","287902","2/28/2013 12:00:00 AM"
"28056","20130228","3","7","1","38","59482","2/28/2013 12:00:00 AM"
"28057","20130228","3","7","1","39","95210","2/28/2013 12:00:00 AM"
"28058","20130228","3","7","1","40","57757","2/28/2013 12:00:00 AM"
"28059","20130228","3","7","1","43","518398","2/28/2013 12:00:00 AM"
"28060","20130228","3","7","1","46","227026","2/28/2013 12:00:00 AM"
"28061","20130228","3","7","1","60","18975","2/28/2013 12:00:00 AM"
"28062","20130228","3","7","1","61","1557","2/28/2013 12:00:00 AM"
"28063","20130228","3","7","1","62","1168","2/28/2013 12:00:00 AM"
"28064","20130228","3","7","1","65","206","2/28/2013 12:00:00 AM"
"28065","20130228","3","7","1","66","188","2/28/2013 12:00:00 AM"
"28066","20130228","3","7","1","67","98","2/28/2013 12:00:00 AM"
"28067","20130228","3","7","1","68","71","2/28/2013 12:00:00 AM"
"28068","20130228","3","7","1","69","21","2/28/2013 12:00:00 AM"
"28069","20130228","3","7","1","71","29","2/28/2013 12:00:00 AM"
"28070","20130228","3","7","1","73","141","2/28/2013 12:00:00 AM"
"28071","20130228","3","7","1","74","231","2/28/2013 12:00:00 AM"
"28072","20130228","3","7","1","76","180","2/28/2013 12:00:00 AM"
"28073","20130228","3","7","1","77","324","2/28/2013 12:00:00 AM"
"28074","20130228","3","7","1","78","110","2/28/2013 12:00:00 AM"
"28075","20130228","3","7","1","80","410","2/28/2013 12:00:00 AM"
"28076","20130228","3","7","1","81","254","2/28/2013 12:00:00 AM"
"28077","20130228","3","7","1","82","26","2/28/2013 12:00:00 AM"
"28078","20130228","3","7","1","83","91","2/28/2013 12:00:00 AM"
"28079","20130228","3","7","1","84","81","2/28/2013 12:00:00 AM"
"28080","20130228","3","7","1","85","73","2/28/2013 12:00:00 AM"
"28081","20130228","3","7","1","87","338","2/28/2013 12:00:00 AM"
"28082","20130228","3","7","1","89","105","2/28/2013 12:00:00 AM"
"28083","20130228","3","7","1","90","162","2/28/2013 12:00:00 AM"
"28084","20130228","3","7","1","91","-130","2/28/2013 12:00:00 AM"
"28085","20130228","3","7","1","92","216","2/28/2013 12:00:00 AM"
"28086","20130228","3","7","1","94","13","2/28/2013 12:00:00 AM"
"28087","20130228","3","7","1","96","5","2/28/2013 12:00:00 AM"
"28088","20130228","3","7","1","100","35267","2/28/2013 12:00:00 AM"
"28089","20130228","4","1","1","60","81282","2/28/2013 12:00:00 AM"
"28090","20130228","4","1","1","61","6672","2/28/2013 12:00:00 AM"
"28091","20130228","4","1","1","62","5838","2/28/2013 12:00:00 AM"
"28092","20130228","4","1","1","65","1102","2/28/2013 12:00:00 AM"
"28093","20130228","4","1","1","66","1002","2/28/2013 12:00:00 AM"
"28094","20130228","4","1","1","67","513","2/28/2013 12:00:00 AM"
"28095","20130228","4","1","1","68","380","2/28/2013 12:00:00 AM"
"28096","20130228","4","1","1","69","110","2/28/2013 12:00:00 AM"
"28097","20130228","4","1","1","71","172","2/28/2013 12:00:00 AM"
"28098","20130228","4","1","1","73","741","2/28/2013 12:00:00 AM"
"28099","20130228","4","1","1","74","412","2/28/2013 12:00:00 AM"
"28100","20130228","4","1","1","76","921","2/28/2013 12:00:00 AM"
"28101","20130228","4","1","1","77","1658","2/28/2013 12:00:00 AM"
"28102","20130228","4","1","1","78","503","2/28/2013 12:00:00 AM"
"28103","20130228","4","1","1","80","2174","2/28/2013 12:00:00 AM"
"28104","20130228","4","1","1","81","1346","2/28/2013 12:00:00 AM"
"28105","20130228","4","1","1","82","141","2/28/2013 12:00:00 AM"
"28106","20130228","4","1","1","83","493","2/28/2013 12:00:00 AM"
"28107","20130228","4","1","1","84","444","2/28/2013 12:00:00 AM"
"28108","20130228","4","1","1","85","395","2/28/2013 12:00:00 AM"
"28109","20130228","4","1","1","87","1710","2/28/2013 12:00:00 AM"
"28110","20130228","4","1","1","89","434","2/28/2013 12:00:00 AM"
"28111","20130228","4","1","1","90","666","2/28/2013 12:00:00 AM"
"28112","20130228","4","1","1","91","-533","2/28/2013 12:00:00 AM"
"28113","20130228","4","1","1","92","889","2/28/2013 12:00:00 AM"
"28114","20130228","4","1","1","94","471","2/28/2013 12:00:00 AM"
"28115","20130228","4","1","1","96","19","2/28/2013 12:00:00 AM"
"28116","20130228","4","2","1","12","228672","2/28/2013 12:00:00 AM"
"28117","20130228","4","6","1","52","6725","2/28/2013 12:00:00 AM"
"28118","20130228","4","6","1","53","13451","2/28/2013 12:00:00 AM"
"28119","20130228","4","6","1","54","26310","2/28/2013 12:00:00 AM"
"28120","20130228","4","6","1","56","171953","2/28/2013 12:00:00 AM"
"28121","20130228","4","6","1","60","52992","2/28/2013 12:00:00 AM"
"28122","20130228","4","6","1","61","5981","2/28/2013 12:00:00 AM"
"28123","20130228","4","6","1","62","3262","2/28/2013 12:00:00 AM"
"28124","20130228","4","6","1","63","26902","2/28/2013 12:00:00 AM"
"28125","20130228","4","6","1","65","636","2/28/2013 12:00:00 AM"
"28126","20130228","4","6","1","66","578","2/28/2013 12:00:00 AM"
"28127","20130228","4","6","1","67","300","2/28/2013 12:00:00 AM"
"28128","20130228","4","6","1","68","228","2/28/2013 12:00:00 AM"
"28129","20130228","4","6","1","69","64","2/28/2013 12:00:00 AM"
"28130","20130228","4","6","1","71","93","2/28/2013 12:00:00 AM"
"28131","20130228","4","6","1","72","672","2/28/2013 12:00:00 AM"
"28132","20130228","4","6","1","73","452","2/28/2013 12:00:00 AM"
"28133","20130228","4","6","1","74","346","2/28/2013 12:00:00 AM"
"28134","20130228","4","6","1","76","5681","2/28/2013 12:00:00 AM"
"28135","20130228","4","6","1","77","1026","2/28/2013 12:00:00 AM"
"28136","20130228","4","6","1","78","304","2/28/2013 12:00:00 AM"
"28137","20130228","4","6","1","80","1159","2/28/2013 12:00:00 AM"
"28138","20130228","4","6","1","81","717","2/28/2013 12:00:00 AM"
"28139","20130228","4","6","1","82","69","2/28/2013 12:00:00 AM"
"28140","20130228","4","6","1","83","242","2/28/2013 12:00:00 AM"
"28141","20130228","4","6","1","84","201","2/28/2013 12:00:00 AM"
"28142","20130228","4","6","1","85","194","2/28/2013 12:00:00 AM"
"28143","20130228","4","6","1","87","1080","2/28/2013 12:00:00 AM"
"28144","20130228","4","6","1","89","196","2/28/2013 12:00:00 AM"
"28145","20130228","4","6","1","90","302","2/28/2013 12:00:00 AM"
"28146","20130228","4","6","1","91","-242","2/28/2013 12:00:00 AM"
"28147","20130228","4","6","1","92","403","2/28/2013 12:00:00 AM"
"28148","20130228","4","6","1","94","42192","2/28/2013 12:00:00 AM"
"28149","20130228","4","6","1","96","12","2/28/2013 12:00:00 AM"
"28150","20130228","4","6","1","97","1616","2/28/2013 12:00:00 AM"
"28151","20130228","4","6","1","99","63000","2/28/2013 12:00:00 AM"
"28152","20130228","4","6","1","101","672566","2/28/2013 12:00:00 AM"
"28153","20130228","4","7","1","4","820595","2/28/2013 12:00:00 AM"
"28154","20130228","4","7","1","6","920818","2/28/2013 12:00:00 AM"
"28155","20130228","4","7","1","7","26494","2/28/2013 12:00:00 AM"
"28156","20130228","4","7","1","8","18416","2/28/2013 12:00:00 AM"
"28157","20130228","4","7","1","13","138122","2/28/2013 12:00:00 AM"
"28158","20130228","4","7","1","14","89319","2/28/2013 12:00:00 AM"
"28159","20130228","4","7","1","15","165747","2/28/2013 12:00:00 AM"
"28160","20130228","4","7","1","18","19756","2/28/2013 12:00:00 AM"
"28161","20130228","4","7","1","19","62956","2/28/2013 12:00:00 AM"
"28162","20130228","4","7","1","20","19558","2/28/2013 12:00:00 AM"
"28163","20130228","4","7","1","21","82217","2/28/2013 12:00:00 AM"
"28164","20130228","4","7","1","22","16779","2/28/2013 12:00:00 AM"
"28165","20130228","4","7","1","23","6928","2/28/2013 12:00:00 AM"
"28166","20130228","4","7","1","24","35841","2/28/2013 12:00:00 AM"
"28167","20130228","4","7","1","28","28213","2/28/2013 12:00:00 AM"
"28168","20130228","4","7","1","29","271746","2/28/2013 12:00:00 AM"
"28169","20130228","4","7","1","31","82051","2/28/2013 12:00:00 AM"
"28170","20130228","4","7","1","32","48951","2/28/2013 12:00:00 AM"
"28171","20130228","4","7","1","33","39512","2/28/2013 12:00:00 AM"
"28172","20130228","4","7","1","34","59300","2/28/2013 12:00:00 AM"
"28173","20130228","4","7","1","35","299473","2/28/2013 12:00:00 AM"
"28174","20130228","4","7","1","37","262175","2/28/2013 12:00:00 AM"
"28175","20130228","4","7","1","38","48071","2/28/2013 12:00:00 AM"
"28176","20130228","4","7","1","39","77407","2/28/2013 12:00:00 AM"
"28177","20130228","4","7","1","40","41173","2/28/2013 12:00:00 AM"
"28178","20130228","4","7","1","43","870766","2/28/2013 12:00:00 AM"
"28179","20130228","4","7","1","46","492345","2/28/2013 12:00:00 AM"
"28180","20130228","4","7","1","100","31035","2/28/2013 12:00:00 AM"
"28181","20130228","5","1","1","60","50053","2/28/2013 12:00:00 AM"
"28182","20130228","5","1","1","61","4622","2/28/2013 12:00:00 AM"
"28183","20130228","5","1","1","62","4109","2/28/2013 12:00:00 AM"
"28184","20130228","5","1","1","65","761","2/28/2013 12:00:00 AM"
"28185","20130228","5","1","1","66","691","2/28/2013 12:00:00 AM"
"28186","20130228","5","1","1","67","351","2/28/2013 12:00:00 AM"
"28187","20130228","5","1","1","68","269","2/28/2013 12:00:00 AM"
"28188","20130228","5","1","1","69","76","2/28/2013 12:00:00 AM"
"28189","20130228","5","1","1","71","122","2/28/2013 12:00:00 AM"
"28190","20130228","5","1","1","73","501","2/28/2013 12:00:00 AM"
"28191","20130228","5","1","1","74","363","2/28/2013 12:00:00 AM"
"28192","20130228","5","1","1","76","585","2/28/2013 12:00:00 AM"
"28193","20130228","5","1","1","77","1053","2/28/2013 12:00:00 AM"
"28194","20130228","5","1","1","78","305","2/28/2013 12:00:00 AM"
"28195","20130228","5","1","1","80","1216","2/28/2013 12:00:00 AM"
"28196","20130228","5","1","1","81","752","2/28/2013 12:00:00 AM"
"28197","20130228","5","1","1","82","76","2/28/2013 12:00:00 AM"
"28198","20130228","5","1","1","83","264","2/28/2013 12:00:00 AM"
"28199","20130228","5","1","1","84","229","2/28/2013 12:00:00 AM"
"28200","20130228","5","1","1","85","211","2/28/2013 12:00:00 AM"
"28201","20130228","5","1","1","87","1053","2/28/2013 12:00:00 AM"
"28202","20130228","5","1","1","89","248","2/28/2013 12:00:00 AM"
"28203","20130228","5","1","1","90","382","2/28/2013 12:00:00 AM"
"28204","20130228","5","1","1","91","-306","2/28/2013 12:00:00 AM"
"28205","20130228","5","1","1","92","509","2/28/2013 12:00:00 AM"
"28206","20130228","5","1","1","94","292","2/28/2013 12:00:00 AM"
"28207","20130228","5","1","1","96","13","2/28/2013 12:00:00 AM"
"28208","20130228","5","2","1","12","220212","2/28/2013 12:00:00 AM"
"28209","20130228","5","6","1","52","45338","2/28/2013 12:00:00 AM"
"28210","20130228","5","6","1","53","32384","2/28/2013 12:00:00 AM"
"28211","20130228","5","6","1","54","6974","2/28/2013 12:00:00 AM"
"28212","20130228","5","6","1","56","150832","2/28/2013 12:00:00 AM"
"28213","20130228","5","6","1","57","19430","2/28/2013 12:00:00 AM"
"28214","20130228","5","6","1","60","58664","2/28/2013 12:00:00 AM"
"28215","20130228","5","6","1","61","4815","2/28/2013 12:00:00 AM"
"28216","20130228","5","6","1","62","4213","2/28/2013 12:00:00 AM"
"28217","20130228","5","6","1","63","23316","2/28/2013 12:00:00 AM"
"28218","20130228","5","6","1","65","702","2/28/2013 12:00:00 AM"
"28219","20130228","5","6","1","66","638","2/28/2013 12:00:00 AM"
"28220","20130228","5","6","1","67","328","2/28/2013 12:00:00 AM"
"28221","20130228","5","6","1","68","246","2/28/2013 12:00:00 AM"
"28222","20130228","5","6","1","69","70","2/28/2013 12:00:00 AM"
"28223","20130228","5","6","1","71","106","2/28/2013 12:00:00 AM"
"28224","20130228","5","6","1","72","1166","2/28/2013 12:00:00 AM"
"28225","20130228","5","6","1","73","471","2/28/2013 12:00:00 AM"
"28226","20130228","5","6","1","74","342","2/28/2013 12:00:00 AM"
"28227","20130228","5","6","1","76","5143","2/28/2013 12:00:00 AM"
"28228","20130228","5","6","1","77","1031","2/28/2013 12:00:00 AM"
"28229","20130228","5","6","1","78","302","2/28/2013 12:00:00 AM"
"28230","20130228","5","6","1","80","1192","2/28/2013 12:00:00 AM"
"28231","20130228","5","6","1","81","737","2/28/2013 12:00:00 AM"
"28232","20130228","5","6","1","82","73","2/28/2013 12:00:00 AM"
"28233","20130228","5","6","1","83","256","2/28/2013 12:00:00 AM"
"28234","20130228","5","6","1","84","220","2/28/2013 12:00:00 AM"
"28235","20130228","5","6","1","85","204","2/28/2013 12:00:00 AM"
"28236","20130228","5","6","1","87","1053","2/28/2013 12:00:00 AM"
"28237","20130228","5","6","1","89","238","2/28/2013 12:00:00 AM"
"28238","20130228","5","6","1","90","366","2/28/2013 12:00:00 AM"
"28239","20130228","5","6","1","91","-293","2/28/2013 12:00:00 AM"
"28240","20130228","5","6","1","92","488","2/28/2013 12:00:00 AM"
"28241","20130228","5","6","1","94","49067","2/28/2013 12:00:00 AM"
"28242","20130228","5","6","1","96","13","2/28/2013 12:00:00 AM"
"28243","20130228","5","6","1","97","1595","2/28/2013 12:00:00 AM"
"28244","20130228","5","6","1","99","43000","2/28/2013 12:00:00 AM"
"28245","20130228","5","6","1","101","647685","2/28/2013 12:00:00 AM"
"28246","20130228","5","7","1","4","1096304","2/28/2013 12:00:00 AM"
"28247","20130228","5","7","1","6","773118","2/28/2013 12:00:00 AM"
"28248","20130228","5","7","1","7","27212","2/28/2013 12:00:00 AM"
"28249","20130228","5","7","1","8","15462","2/28/2013 12:00:00 AM"
"28250","20130228","5","7","1","13","110169","2/28/2013 12:00:00 AM"
"28251","20130228","5","7","1","14","74219","2/28/2013 12:00:00 AM"
"28252","20130228","5","7","1","15","168539","2/28/2013 12:00:00 AM"
"28253","20130228","5","7","1","18","14817","2/28/2013 12:00:00 AM"
"28254","20130228","5","7","1","19","47217","2/28/2013 12:00:00 AM"
"28255","20130228","5","7","1","20","16150","2/28/2013 12:00:00 AM"
"28256","20130228","5","7","1","21","65438","2/28/2013 12:00:00 AM"
"28257","20130228","5","7","1","22","12584","2/28/2013 12:00:00 AM"
"28258","20130228","5","7","1","23","5248","2/28/2013 12:00:00 AM"
"28259","20130228","5","7","1","24","29569","2/28/2013 12:00:00 AM"
"28260","20130228","5","7","1","28","25627","2/28/2013 12:00:00 AM"
"28261","20130228","5","7","1","29","224394","2/28/2013 12:00:00 AM"
"28262","20130228","5","7","1","31","61675","2/28/2013 12:00:00 AM"
"28263","20130228","5","7","1","32","36027","2/28/2013 12:00:00 AM"
"28264","20130228","5","7","1","33","30785","2/28/2013 12:00:00 AM"
"28265","20130228","5","7","1","34","54118","2/28/2013 12:00:00 AM"
"28266","20130228","5","7","1","35","196019","2/28/2013 12:00:00 AM"
"28267","20130228","5","7","1","37","174579","2/28/2013 12:00:00 AM"
"28268","20130228","5","7","1","38","35325","2/28/2013 12:00:00 AM"
"28269","20130228","5","7","1","39","71414","2/28/2013 12:00:00 AM"
"28270","20130228","5","7","1","40","37399","2/28/2013 12:00:00 AM"
"28271","20130228","5","7","1","43","1209261","2/28/2013 12:00:00 AM"
"28272","20130228","5","7","1","46","493773","2/28/2013 12:00:00 AM"
"28273","20130228","5","7","1","100","25862","2/28/2013 12:00:00 AM"
"28274","20130228","6","1","1","60","24706","2/28/2013 12:00:00 AM"
"28275","20130228","6","1","1","61","2281","2/28/2013 12:00:00 AM"
"28276","20130228","6","1","1","62","2535","2/28/2013 12:00:00 AM"
"28277","20130228","6","1","1","65","480","2/28/2013 12:00:00 AM"
"28278","20130228","6","1","1","66","436","2/28/2013 12:00:00 AM"
"28279","20130228","6","1","1","67","214","2/28/2013 12:00:00 AM"
"28280","20130228","6","1","1","68","162","2/28/2013 12:00:00 AM"
"28281","20130228","6","1","1","69","48","2/28/2013 12:00:00 AM"
"28282","20130228","6","1","1","71","75","2/28/2013 12:00:00 AM"
"28283","20130228","6","1","1","73","286","2/28/2013 12:00:00 AM"
"28284","20130228","6","1","1","74","189","2/28/2013 12:00:00 AM"
"28285","20130228","6","1","1","76","309","2/28/2013 12:00:00 AM"
"28286","20130228","6","1","1","77","556","2/28/2013 12:00:00 AM"
"28287","20130228","6","1","1","78","151","2/28/2013 12:00:00 AM"
"28288","20130228","6","1","1","80","613","2/28/2013 12:00:00 AM"
"28289","20130228","6","1","1","81","379","2/28/2013 12:00:00 AM"
"28290","20130228","6","1","1","82","39","2/28/2013 12:00:00 AM"
"28291","20130228","6","1","1","83","135","2/28/2013 12:00:00 AM"
"28292","20130228","6","1","1","84","118","2/28/2013 12:00:00 AM"
"28293","20130228","6","1","1","85","109","2/28/2013 12:00:00 AM"
"28294","20130228","6","1","1","87","520","2/28/2013 12:00:00 AM"
"28295","20130228","6","1","1","89","298","2/28/2013 12:00:00 AM"
"28296","20130228","6","1","1","90","459","2/28/2013 12:00:00 AM"
"28297","20130228","6","1","1","91","-367","2/28/2013 12:00:00 AM"
"28298","20130228","6","1","1","92","612","2/28/2013 12:00:00 AM"
"28299","20130228","6","1","1","96","15","2/28/2013 12:00:00 AM"
"28300","20130228","6","2","1","12","95854","2/28/2013 12:00:00 AM"
"28301","20130228","6","2","1","60","6659","2/28/2013 12:00:00 AM"
"28302","20130228","6","2","1","61","683","2/28/2013 12:00:00 AM"
"28303","20130228","6","2","1","62","546","2/28/2013 12:00:00 AM"
"28304","20130228","6","2","1","65","102","2/28/2013 12:00:00 AM"
"28305","20130228","6","2","1","66","92","2/28/2013 12:00:00 AM"
"28306","20130228","6","2","1","67","46","2/28/2013 12:00:00 AM"
"28307","20130228","6","2","1","68","36","2/28/2013 12:00:00 AM"
"28308","20130228","6","2","1","69","10","2/28/2013 12:00:00 AM"
"28309","20130228","6","2","1","71","16","2/28/2013 12:00:00 AM"
"28310","20130228","6","2","1","73","66","2/28/2013 12:00:00 AM"
"28311","20130228","6","2","1","74","134","2/28/2013 12:00:00 AM"
"28312","20130228","6","2","1","76","77","2/28/2013 12:00:00 AM"
"28313","20130228","6","2","1","77","139","2/28/2013 12:00:00 AM"
"28314","20130228","6","2","1","78","43","2/28/2013 12:00:00 AM"
"28315","20130228","6","2","1","80","158","2/28/2013 12:00:00 AM"
"28316","20130228","6","2","1","81","98","2/28/2013 12:00:00 AM"
"28317","20130228","6","2","1","82","10","2/28/2013 12:00:00 AM"
"28318","20130228","6","2","1","83","34","2/28/2013 12:00:00 AM"
"28319","20130228","6","2","1","84","29","2/28/2013 12:00:00 AM"
"28320","20130228","6","2","1","85","27","2/28/2013 12:00:00 AM"
"28321","20130228","6","2","1","87","139","2/28/2013 12:00:00 AM"
"28322","20130228","6","2","1","89","75","2/28/2013 12:00:00 AM"
"28323","20130228","6","2","1","90","115","2/28/2013 12:00:00 AM"
"28324","20130228","6","2","1","91","-92","2/28/2013 12:00:00 AM"
"28325","20130228","6","2","1","92","153","2/28/2013 12:00:00 AM"
"28326","20130228","6","2","1","96","4","2/28/2013 12:00:00 AM"
"28327","20130228","6","3","1","10","2322615","2/28/2013 12:00:00 AM"
"28328","20130228","6","3","1","11","1565426","2/28/2013 12:00:00 AM"
"28329","20130228","6","3","1","60","27769","2/28/2013 12:00:00 AM"
"28330","20130228","6","3","1","61","3420","2/28/2013 12:00:00 AM"
"28331","20130228","6","3","1","62","2849","2/28/2013 12:00:00 AM"
"28332","20130228","6","3","1","65","554","2/28/2013 12:00:00 AM"
"28333","20130228","6","3","1","66","505","2/28/2013 12:00:00 AM"
"28334","20130228","6","3","1","67","246","2/28/2013 12:00:00 AM"
"28335","20130228","6","3","1","68","185","2/28/2013 12:00:00 AM"
"28336","20130228","6","3","1","69","55","2/28/2013 12:00:00 AM"
"28337","20130228","6","3","1","71","80","2/28/2013 12:00:00 AM"
"28338","20130228","6","3","1","73","321","2/28/2013 12:00:00 AM"
"28339","20130228","6","3","1","74","202","2/28/2013 12:00:00 AM"
"28340","20130228","6","3","1","76","339","2/28/2013 12:00:00 AM"
"28341","20130228","6","3","1","77","610","2/28/2013 12:00:00 AM"
"28342","20130228","6","3","1","78","166","2/28/2013 12:00:00 AM"
"28343","20130228","6","3","1","80","711","2/28/2013 12:00:00 AM"
"28344","20130228","6","3","1","81","440","2/28/2013 12:00:00 AM"
"28345","20130228","6","3","1","82","47","2/28/2013 12:00:00 AM"
"28346","20130228","6","3","1","83","163","2/28/2013 12:00:00 AM"
"28347","20130228","6","3","1","84","146","2/28/2013 12:00:00 AM"
"28348","20130228","6","3","1","85","130","2/28/2013 12:00:00 AM"
"28349","20130228","6","3","1","87","554","2/28/2013 12:00:00 AM"
"28350","20130228","6","3","1","89","371","2/28/2013 12:00:00 AM"
"28351","20130228","6","3","1","90","571","2/28/2013 12:00:00 AM"
"28352","20130228","6","3","1","91","-457","2/28/2013 12:00:00 AM"
"28353","20130228","6","3","1","92","761","2/28/2013 12:00:00 AM"
"28354","20130228","6","3","1","96","16","2/28/2013 12:00:00 AM"
"28355","20130228","6","4","1","60","18241","2/28/2013 12:00:00 AM"
"28356","20130228","6","4","1","61","1497","2/28/2013 12:00:00 AM"
"28357","20130228","6","4","1","62","1872","2/28/2013 12:00:00 AM"
"28358","20130228","6","4","1","65","328","2/28/2013 12:00:00 AM"
"28359","20130228","6","4","1","66","298","2/28/2013 12:00:00 AM"
"28360","20130228","6","4","1","67","146","2/28/2013 12:00:00 AM"
"28361","20130228","6","4","1","68","112","2/28/2013 12:00:00 AM"
"28362","20130228","6","4","1","69","33","2/28/2013 12:00:00 AM"
"28363","20130228","6","4","1","71","50","2/28/2013 12:00:00 AM"
"28364","20130228","6","4","1","73","195","2/28/2013 12:00:00 AM"
"28365","20130228","6","4","1","74","180","2/28/2013 12:00:00 AM"
"28366","20130228","6","4","1","76","208","2/28/2013 12:00:00 AM"
"28367","20130228","6","4","1","77","375","2/28/2013 12:00:00 AM"
"28368","20130228","6","4","1","78","103","2/28/2013 12:00:00 AM"
"28369","20130228","6","4","1","80","408","2/28/2013 12:00:00 AM"
"28370","20130228","6","4","1","81","253","2/28/2013 12:00:00 AM"
"28371","20130228","6","4","1","82","25","2/28/2013 12:00:00 AM"
"28372","20130228","6","4","1","83","90","2/28/2013 12:00:00 AM"
"28373","20130228","6","4","1","84","78","2/28/2013 12:00:00 AM"
"28374","20130228","6","4","1","85","71","2/28/2013 12:00:00 AM"
"28375","20130228","6","4","1","87","347","2/28/2013 12:00:00 AM"
"28376","20130228","6","4","1","89","199","2/28/2013 12:00:00 AM"
"28377","20130228","6","4","1","90","306","2/28/2013 12:00:00 AM"
"28378","20130228","6","4","1","91","-245","2/28/2013 12:00:00 AM"
"28379","20130228","6","4","1","92","408","2/28/2013 12:00:00 AM"
"28380","20130228","6","4","1","96","10","2/28/2013 12:00:00 AM"
"28381","20130228","6","5","1","60","14168","2/28/2013 12:00:00 AM"
"28382","20130228","6","5","1","61","1454","2/28/2013 12:00:00 AM"
"28383","20130228","6","5","1","62","872","2/28/2013 12:00:00 AM"
"28384","20130228","6","5","1","65","157","2/28/2013 12:00:00 AM"
"28385","20130228","6","5","1","66","143","2/28/2013 12:00:00 AM"
"28386","20130228","6","5","1","67","74","2/28/2013 12:00:00 AM"
"28387","20130228","6","5","1","68","55","2/28/2013 12:00:00 AM"
"28388","20130228","6","5","1","69","16","2/28/2013 12:00:00 AM"
