"SurveyResponseKey","DateKey","CustomerKey","ProductCategoryKey","EnglishProductCategoryName","ProductSubcategoryKey","EnglishProductSubcategoryName","Date"
"2008","20120306","21628","3","Clothing","18","Bib-Shorts","3/6/2012 12:00:00 AM"
"2009","20120322","22015","3","Clothing","18","Bib-Shorts","3/22/2012 12:00:00 AM"
"2010","20120421","13042","3","Clothing","18","Bib-Shorts","4/21/2012 12:00:00 AM"
"2011","20120313","15109","3","Clothing","18","Bib-Shorts","3/13/2012 12:00:00 AM"
"2012","20120425","25452","3","Clothing","18","Bib-Shorts","4/25/2012 12:00:00 AM"
"2013","20120328","19155","3","Clothing","18","Bib-Shorts","3/28/2012 12:00:00 AM"
"2014","20120305","13089","3","Clothing","18","Bib-Shorts","3/5/2012 12:00:00 AM"
"2015","20120309","28529","4","Accessories","35","Panniers","3/9/2012 12:00:00 AM"
"2016","20120404","25473","4","Accessories","31","Helmets","4/4/2012 12:00:00 AM"
"2017","20120323","14616","4","Accessories","36","Pumps","3/23/2012 12:00:00 AM"
"2018","20120421","21936","4","Accessories","36","Pumps","4/21/2012 12:00:00 AM"
"2019","20120401","19525","3","Clothing","23","Socks","4/1/2012 12:00:00 AM"
"2020","20120311","20569","4","Accessories","35","Panniers","3/11/2012 12:00:00 AM"
"2021","20120330","15303","4","Accessories","36","Pumps","3/30/2012 12:00:00 AM"
"2022","20120308","13146","3","Clothing","19","Caps","3/8/2012 12:00:00 AM"
"2023","20120417","25607","3","Clothing","24","Tights","4/17/2012 12:00:00 AM"
"2024","20120402","19179","3","Clothing","21","Jerseys","4/2/2012 12:00:00 AM"
"2025","20120321","16132","4","Accessories","36","Pumps","3/21/2012 12:00:00 AM"
"2026","20120328","14708","3","Clothing","23","Socks","3/28/2012 12:00:00 AM"
"2027","20120305","19474","3","Clothing","23","Socks","3/5/2012 12:00:00 AM"
"2028","20120316","18179","4","Accessories","35","Panniers","3/16/2012 12:00:00 AM"
"2029","20120326","25143","4","Accessories","34","Locks","3/26/2012 12:00:00 AM"
"2030","20120304","14818","4","Accessories","36","Pumps","3/4/2012 12:00:00 AM"
"2031","20120321","22959","3","Clothing","19","Caps","3/21/2012 12:00:00 AM"
"2032","20120420","25182","4","Accessories","33","Lights","4/20/2012 12:00:00 AM"
"2033","20120326","15827","3","Clothing","21","Jerseys","3/26/2012 12:00:00 AM"
"2034","20120413","21586","4","Accessories","33","Lights","4/13/2012 12:00:00 AM"
"2035","20120404","15305","3","Clothing","24","Tights","4/4/2012 12:00:00 AM"
"2036","20120307","12627","3","Clothing","19","Caps","3/7/2012 12:00:00 AM"
"2037","20120402","19156","4","Accessories","35","Panniers","4/2/2012 12:00:00 AM"
"2038","20120403","23735","4","Accessories","33","Lights","4/3/2012 12:00:00 AM"
"2039","20120415","27488","4","Accessories","35","Panniers","4/15/2012 12:00:00 AM"
"2040","20120414","27739","4","Accessories","34","Locks","4/14/2012 12:00:00 AM"
"2041","20120330","29056","4","Accessories","34","Locks","3/30/2012 12:00:00 AM"
"2042","20120330","22737","3","Clothing","24","Tights","3/30/2012 12:00:00 AM"
"2043","20120411","11081","3","Clothing","24","Tights","4/11/2012 12:00:00 AM"
"2044","20120326","13956","4","Accessories","34","Locks","3/26/2012 12:00:00 AM"
"2045","20120404","11402","4","Accessories","35","Panniers","4/4/2012 12:00:00 AM"
"2046","20120401","29279","4","Accessories","31","Helmets","4/1/2012 12:00:00 AM"
"2047","20120418","19466","4","Accessories","34","Locks","4/18/2012 12:00:00 AM"
"2048","20120305","14879","3","Clothing","21","Jerseys","3/5/2012 12:00:00 AM"
"2049","20120323","11903","3","Clothing","22","Shorts","3/23/2012 12:00:00 AM"
"2050","20120402","26407","3","Clothing","19","Caps","4/2/2012 12:00:00 AM"
"2051","20120422","18210","3","Clothing","19","Caps","4/22/2012 12:00:00 AM"
"2052","20120330","14988","3","Clothing","22","Shorts","3/30/2012 12:00:00 AM"
"2053","20120401","29454","3","Clothing","24","Tights","4/1/2012 12:00:00 AM"
"2054","20120331","20125","4","Accessories","35","Panniers","3/31/2012 12:00:00 AM"
"2055","20120330","11735","3","Clothing","23","Socks","3/30/2012 12:00:00 AM"
"2056","20120312","15887","4","Accessories","35","Panniers","3/12/2012 12:00:00 AM"
"2057","20120315","14188","4","Accessories","33","Lights","3/15/2012 12:00:00 AM"
"2058","20120315","13875","4","Accessories","34","Locks","3/15/2012 12:00:00 AM"
"2059","20120410","20467","3","Clothing","22","Shorts","4/10/2012 12:00:00 AM"
"2060","20120425","29384","3","Clothing","22","Shorts","4/25/2012 12:00:00 AM"
"2061","20120307","16577","4","Accessories","31","Helmets","3/7/2012 12:00:00 AM"
"2062","20120315","22397","3","Clothing","22","Shorts","3/15/2012 12:00:00 AM"
"2063","20120321","15270","3","Clothing","19","Caps","3/21/2012 12:00:00 AM"
"2064","20120301","20497","3","Clothing","24","Tights","3/1/2012 12:00:00 AM"
"2065","20120424","18935","4","Accessories","35","Panniers","4/24/2012 12:00:00 AM"
"2066","20120426","13763","3","Clothing","24","Tights","4/26/2012 12:00:00 AM"
"2067","20120301","22421","4","Accessories","36","Pumps","3/1/2012 12:00:00 AM"
"2068","20120422","23983","4","Accessories","36","Pumps","4/22/2012 12:00:00 AM"
"2069","20120422","23899","3","Clothing","21","Jerseys","4/22/2012 12:00:00 AM"
"2070","20120317","22458","4","Accessories","33","Lights","3/17/2012 12:00:00 AM"
"2071","20120313","21058","4","Accessories","31","Helmets","3/13/2012 12:00:00 AM"
"2072","20120406","17740","3","Clothing","25","Vests","4/6/2012 12:00:00 AM"
"2073","20120421","15017","3","Clothing","25","Vests","4/21/2012 12:00:00 AM"
"2074","20120324","12632","3","Clothing","25","Vests","3/24/2012 12:00:00 AM"
"2075","20120412","12718","3","Clothing","25","Vests","4/12/2012 12:00:00 AM"
"2076","20120407","20910","3","Clothing","25","Vests","4/7/2012 12:00:00 AM"
"2077","20120424","13773","3","Clothing","25","Vests","4/24/2012 12:00:00 AM"
"2078","20120320","24095","3","Clothing","25","Vests","3/20/2012 12:00:00 AM"
"2079","20120229","16439","3","Clothing","25","Vests","2/29/2012 12:00:00 AM"
"2080","20120425","14689","3","Clothing","25","Vests","4/25/2012 12:00:00 AM"
"2082","20120416","14845","3","Clothing","23","Socks","4/16/2012 12:00:00 AM"
"2083","20120306","19320","4","Accessories","28","Bottles and Cages","3/6/2012 12:00:00 AM"
"2084","20120401","21080","4","Accessories","34","Locks","4/1/2012 12:00:00 AM"
"2085","20120422","15651","4","Accessories","35","Panniers","4/22/2012 12:00:00 AM"
"2086","20120317","16596","3","Clothing","21","Jerseys","3/17/2012 12:00:00 AM"
"2087","20120412","19295","4","Accessories","36","Pumps","4/12/2012 12:00:00 AM"
"2088","20120329","22511","3","Clothing","19","Caps","3/29/2012 12:00:00 AM"
"2089","20120427","22484","3","Clothing","24","Tights","4/27/2012 12:00:00 AM"
"2090","20120305","24952","3","Clothing","24","Tights","3/5/2012 12:00:00 AM"
"2091","20120304","17752","3","Clothing","22","Shorts","3/4/2012 12:00:00 AM"
"2092","20120322","21862","3","Clothing","21","Jerseys","3/22/2012 12:00:00 AM"
"2093","20120425","19310","4","Accessories","36","Pumps","4/25/2012 12:00:00 AM"
"2094","20120412","23958","3","Clothing","24","Tights","4/12/2012 12:00:00 AM"
"2095","20120312","19174","3","Clothing","22","Shorts","3/12/2012 12:00:00 AM"
"2096","20120307","28384","3","Clothing","23","Socks","3/7/2012 12:00:00 AM"
"2097","20120406","13812","3","Clothing","19","Caps","4/6/2012 12:00:00 AM"
"2098","20120323","21522","4","Accessories","35","Panniers","3/23/2012 12:00:00 AM"
"2099","20120322","14971","4","Accessories","33","Lights","3/22/2012 12:00:00 AM"
"2100","20120229","18132","4","Accessories","36","Pumps","2/29/2012 12:00:00 AM"
"2101","20120303","12866","4","Accessories","34","Locks","3/3/2012 12:00:00 AM"
"2102","20120403","25476","4","Accessories","34","Locks","4/3/2012 12:00:00 AM"
"2103","20120311","21357","4","Accessories","33","Lights","3/11/2012 12:00:00 AM"
"2104","20120425","20883","4","Accessories","27","Bike Stands","4/25/2012 12:00:00 AM"
"2105","20120411","16424","3","Clothing","22","Shorts","4/11/2012 12:00:00 AM"
"2106","20120315","13232","3","Clothing","22","Shorts","3/15/2012 12:00:00 AM"
"2107","20120425","19016","4","Accessories","33","Lights","4/25/2012 12:00:00 AM"
"2108","20120308","26947","3","Clothing","19","Caps","3/8/2012 12:00:00 AM"
"2109","20120303","29045","4","Accessories","34","Locks","3/3/2012 12:00:00 AM"
"2110","20120423","23436","3","Clothing","24","Tights","4/23/2012 12:00:00 AM"
"2111","20120229","12873","3","Clothing","24","Tights","2/29/2012 12:00:00 AM"
"2112","20120326","20940","3","Clothing","22","Shorts","3/26/2012 12:00:00 AM"
"2113","20120404","24578","4","Accessories","33","Lights","4/4/2012 12:00:00 AM"
"2114","20120406","14254","3","Clothing","24","Tights","4/6/2012 12:00:00 AM"
"2115","20120321","27398","4","Accessories","36","Pumps","3/21/2012 12:00:00 AM"
"2116","20120321","22445","4","Accessories","34","Locks","3/21/2012 12:00:00 AM"
"2117","20120417","11406","3","Clothing","19","Caps","4/17/2012 12:00:00 AM"
"2118","20120407","20962","3","Clothing","23","Socks","4/7/2012 12:00:00 AM"
"2119","20120301","22188","4","Accessories","33","Lights","3/1/2012 12:00:00 AM"
"2120","20120308","13727","4","Accessories","36","Pumps","3/8/2012 12:00:00 AM"
"2121","20120406","15163","4","Accessories","36","Pumps","4/6/2012 12:00:00 AM"
"2122","20120405","23485","4","Accessories","27","Bike Stands","4/5/2012 12:00:00 AM"
"2123","20120404","27601","3","Clothing","23","Socks","4/4/2012 12:00:00 AM"
"2124","20120311","18801","4","Accessories","31","Helmets","3/11/2012 12:00:00 AM"
"2125","20120303","11778","4","Accessories","36","Pumps","3/3/2012 12:00:00 AM"
"2126","20120410","15994","3","Clothing","22","Shorts","4/10/2012 12:00:00 AM"
"2127","20120416","11241","4","Accessories","35","Panniers","4/16/2012 12:00:00 AM"
"2128","20120304","28787","3","Clothing","23","Socks","3/4/2012 12:00:00 AM"
"2130","20120318","12374","3","Clothing","24","Tights","3/18/2012 12:00:00 AM"
"2131","20120304","23062","4","Accessories","35","Panniers","3/4/2012 12:00:00 AM"
"2132","20120423","29333","4","Accessories","34","Locks","4/23/2012 12:00:00 AM"
"2133","20120412","17204","3","Clothing","21","Jerseys","4/12/2012 12:00:00 AM"
"2134","20120325","28264","3","Clothing","19","Caps","3/25/2012 12:00:00 AM"
"2135","20120305","27145","3","Clothing","24","Tights","3/5/2012 12:00:00 AM"
"2136","20120302","16536","3","Clothing","19","Caps","3/2/2012 12:00:00 AM"
"2137","20120317","22003","4","Accessories","31","Helmets","3/17/2012 12:00:00 AM"
"2138","20120323","22091","3","Clothing","19","Caps","3/23/2012 12:00:00 AM"
"2139","20120331","18647","3","Clothing","22","Shorts","3/31/2012 12:00:00 AM"
"2141","20120330","19959","4","Accessories","35","Panniers","3/30/2012 12:00:00 AM"
"2142","20120314","27570","3","Clothing","23","Socks","3/14/2012 12:00:00 AM"
"2143","20120407","16936","3","Clothing","22","Shorts","4/7/2012 12:00:00 AM"
"2144","20120327","20919","3","Clothing","22","Shorts","3/27/2012 12:00:00 AM"
"2145","20120401","23948","4","Accessories","33","Lights","4/1/2012 12:00:00 AM"
"2146","20120303","25689","3","Clothing","23","Socks","3/3/2012 12:00:00 AM"
"2147","20120325","22897","4","Accessories","33","Lights","3/25/2012 12:00:00 AM"
"2148","20120421","19334","3","Clothing","24","Tights","4/21/2012 12:00:00 AM"
"2149","20120314","11473","4","Accessories","34","Locks","3/14/2012 12:00:00 AM"
"2150","20120312","14350","4","Accessories","33","Lights","3/12/2012 12:00:00 AM"
"2152","20120422","27069","3","Clothing","19","Caps","4/22/2012 12:00:00 AM"
"2153","20120324","12008","3","Clothing","22","Shorts","3/24/2012 12:00:00 AM"
"2154","20120308","13630","3","Clothing","22","Shorts","3/8/2012 12:00:00 AM"
"2155","20120410","27269","3","Clothing","23","Socks","4/10/2012 12:00:00 AM"
"2156","20120310","13945","4","Accessories","31","Helmets","3/10/2012 12:00:00 AM"
"2157","20120311","18604","4","Accessories","34","Locks","3/11/2012 12:00:00 AM"
"2158","20120401","23410","4","Accessories","33","Lights","4/1/2012 12:00:00 AM"
"2159","20120316","17293","4","Accessories","31","Helmets","3/16/2012 12:00:00 AM"
"2160","20120305","18013","3","Clothing","19","Caps","3/5/2012 12:00:00 AM"
"2161","20120403","15665","3","Clothing","22","Shorts","4/3/2012 12:00:00 AM"
"2162","20120318","24693","3","Clothing","22","Shorts","3/18/2012 12:00:00 AM"
"2163","20120409","12618","3","Clothing","19","Caps","4/9/2012 12:00:00 AM"
"2164","20120315","19093","4","Accessories","31","Helmets","3/15/2012 12:00:00 AM"
"2165","20120427","25062","3","Clothing","23","Socks","4/27/2012 12:00:00 AM"
"2166","20120413","11779","3","Clothing","24","Tights","4/13/2012 12:00:00 AM"
"2167","20120417","12899","3","Clothing","24","Tights","4/17/2012 12:00:00 AM"
"2168","20120329","11766","4","Accessories","34","Locks","3/29/2012 12:00:00 AM"
"2169","20120309","28183","3","Clothing","22","Shorts","3/9/2012 12:00:00 AM"
"2170","20120425","21234","4","Accessories","36","Pumps","4/25/2012 12:00:00 AM"
"2171","20120407","14705","3","Clothing","23","Socks","4/7/2012 12:00:00 AM"
"2172","20120315","17162","3","Clothing","21","Jerseys","3/15/2012 12:00:00 AM"
"2173","20120409","11707","4","Accessories","36","Pumps","4/9/2012 12:00:00 AM"
"2175","20120322","17816","3","Clothing","21","Jerseys","3/22/2012 12:00:00 AM"
"2176","20120307","12356","4","Accessories","36","Pumps","3/7/2012 12:00:00 AM"
"2177","20120318","18800","4","Accessories","36","Pumps","3/18/2012 12:00:00 AM"
"2179","20120326","27116","3","Clothing","21","Jerseys","3/26/2012 12:00:00 AM"
"2180","20120420","23589","3","Clothing","19","Caps","4/20/2012 12:00:00 AM"
"2181","20120407","24173","4","Accessories","31","Helmets","4/7/2012 12:00:00 AM"
"2182","20120416","28212","4","Accessories","36","Pumps","4/16/2012 12:00:00 AM"
"2183","20120404","28734","4","Accessories","36","Pumps","4/4/2012 12:00:00 AM"
"2184","20120414","12740","3","Clothing","19","Caps","4/14/2012 12:00:00 AM"
"2185","20120401","15479","3","Clothing","19","Caps","4/1/2012 12:00:00 AM"
"2186","20120312","19994","3","Clothing","24","Tights","3/12/2012 12:00:00 AM"
"2187","20120331","15425","4","Accessories","35","Panniers","3/31/2012 12:00:00 AM"
"2189","20120314","27715","3","Clothing","23","Socks","3/14/2012 12:00:00 AM"
"2190","20120414","28514","4","Accessories","34","Locks","4/14/2012 12:00:00 AM"
"2191","20120427","28402","4","Accessories","33","Lights","4/27/2012 12:00:00 AM"
"2192","20120314","20500","3","Clothing","22","Shorts","3/14/2012 12:00:00 AM"
"2193","20120420","21309","4","Accessories","33","Lights","4/20/2012 12:00:00 AM"
"2194","20120313","21488","3","Clothing","22","Shorts","3/13/2012 12:00:00 AM"
"2195","20120426","12457","3","Clothing","24","Tights","4/26/2012 12:00:00 AM"
"2196","20120411","17105","4","Accessories","35","Panniers","4/11/2012 12:00:00 AM"
"2197","20120406","22305","4","Accessories","34","Locks","4/6/2012 12:00:00 AM"
"2200","20120309","13508","3","Clothing","23","Socks","3/9/2012 12:00:00 AM"
"2201","20120402","11399","4","Accessories","35","Panniers","4/2/2012 12:00:00 AM"
"2202","20120317","12256","3","Clothing","24","Tights","3/17/2012 12:00:00 AM"
"2203","20120323","16312","3","Clothing","22","Shorts","3/23/2012 12:00:00 AM"
"2205","20120327","25491","4","Accessories","36","Pumps","3/27/2012 12:00:00 AM"
"2206","20120424","11390","3","Clothing","19","Caps","4/24/2012 12:00:00 AM"
"2207","20120302","12534","4","Accessories","34","Locks","3/2/2012 12:00:00 AM"
"2208","20120331","13781","3","Clothing","21","Jerseys","3/31/2012 12:00:00 AM"
"2209","20120413","17822","4","Accessories","31","Helmets","4/13/2012 12:00:00 AM"
"2211","20120417","11555","4","Accessories","36","Pumps","4/17/2012 12:00:00 AM"
"2212","20120329","25513","4","Accessories","35","Panniers","3/29/2012 12:00:00 AM"
"2213","20120327","25723","3","Clothing","21","Jerseys","3/27/2012 12:00:00 AM"
"2214","20120424","17957","3","Clothing","21","Jerseys","4/24/2012 12:00:00 AM"
"2215","20120318","14942","3","Clothing","24","Tights","3/18/2012 12:00:00 AM"
"2216","20120328","19252","4","Accessories","34","Locks","3/28/2012 12:00:00 AM"
"2217","20120307","22795","3","Clothing","24","Tights","3/7/2012 12:00:00 AM"
"2219","20120329","22449","4","Accessories","33","Lights","3/29/2012 12:00:00 AM"
"2220","20120406","18623","4","Accessories","34","Locks","4/6/2012 12:00:00 AM"
"2221","20120411","12221","3","Clothing","19","Caps","4/11/2012 12:00:00 AM"
"2222","20120312","12782","4","Accessories","31","Helmets","3/12/2012 12:00:00 AM"
"2223","20120304","27699","4","Accessories","33","Lights","3/4/2012 12:00:00 AM"
"2224","20120417","11141","3","Clothing","19","Caps","4/17/2012 12:00:00 AM"
"2225","20120413","26369","4","Accessories","34","Locks","4/13/2012 12:00:00 AM"
"2226","20120426","13679","3","Clothing","23","Socks","4/26/2012 12:00:00 AM"
"2227","20120418","11813","4","Accessories","34","Locks","4/18/2012 12:00:00 AM"
"2228","20120417","17254","4","Accessories","34","Locks","4/17/2012 12:00:00 AM"
"2230","20120326","13180","4","Accessories","35","Panniers","3/26/2012 12:00:00 AM"
"2232","20120309","12055","4","Accessories","35","Panniers","3/9/2012 12:00:00 AM"
"2233","20120308","16948","3","Clothing","21","Jerseys","3/8/2012 12:00:00 AM"
"2234","20120320","17888","3","Clothing","22","Shorts","3/20/2012 12:00:00 AM"
"2235","20120416","24960","4","Accessories","31","Helmets","4/16/2012 12:00:00 AM"
"2236","20120306","14987","3","Clothing","24","Tights","3/6/2012 12:00:00 AM"
"2237","20120418","12515","4","Accessories","31","Helmets","4/18/2012 12:00:00 AM"
"2239","20120320","26738","3","Clothing","22","Shorts","3/20/2012 12:00:00 AM"
"2240","20120331","12068","3","Clothing","21","Jerseys","3/31/2012 12:00:00 AM"
"2241","20120317","28094","3","Clothing","21","Jerseys","3/17/2012 12:00:00 AM"
"2242","20120409","11238","4","Accessories","33","Lights","4/9/2012 12:00:00 AM"
"2243","20120303","11538","4","Accessories","35","Panniers","3/3/2012 12:00:00 AM"
"2244","20120417","11973","4","Accessories","34","Locks","4/17/2012 12:00:00 AM"
"2245","20120322","16600","3","Clothing","24","Tights","3/22/2012 12:00:00 AM"
"2246","20120409","23929","3","Clothing","23","Socks","4/9/2012 12:00:00 AM"
"2247","20120317","24365","3","Clothing","23","Socks","3/17/2012 12:00:00 AM"
"2248","20120326","18874","3","Clothing","24","Tights","3/26/2012 12:00:00 AM"
"2249","20120415","16248","4","Accessories","31","Helmets","4/15/2012 12:00:00 AM"
"2250","20120307","12594","3","Clothing","23","Socks","3/7/2012 12:00:00 AM"
"2251","20120415","18828","4","Accessories","33","Lights","4/15/2012 12:00:00 AM"
"2252","20120328","26125","3","Clothing","19","Caps","3/28/2012 12:00:00 AM"
"2253","20120403","12057","3","Clothing","20","Gloves","4/3/2012 12:00:00 AM"
"2254","20120311","24498","3","Clothing","20","Gloves","3/11/2012 12:00:00 AM"
"2255","20120408","11950","3","Clothing","20","Gloves","4/8/2012 12:00:00 AM"
"2256","20120308","12949","3","Clothing","20","Gloves","3/8/2012 12:00:00 AM"
"2257","20120418","18081","3","Clothing","20","Gloves","4/18/2012 12:00:00 AM"
"2258","20120302","25017","3","Clothing","20","Gloves","3/2/2012 12:00:00 AM"
"2259","20120415","20742","3","Clothing","20","Gloves","4/15/2012 12:00:00 AM"
"2260","20120331","21378","3","Clothing","20","Gloves","3/31/2012 12:00:00 AM"
"2261","20120421","29049","3","Clothing","20","Gloves","4/21/2012 12:00:00 AM"
"2262","20120306","19821","3","Clothing","20","Gloves","3/6/2012 12:00:00 AM"
"2263","20120318","21741","3","Clothing","20","Gloves","3/18/2012 12:00:00 AM"
"2264","20120322","16614","3","Clothing","20","Gloves","3/22/2012 12:00:00 AM"
"2265","20120405","11334","3","Clothing","20","Gloves","4/5/2012 12:00:00 AM"
"2266","20120318","15041","3","Clothing","20","Gloves","3/18/2012 12:00:00 AM"
"2267","20120304","18554","3","Clothing","20","Gloves","3/4/2012 12:00:00 AM"
"2268","20120323","24035","3","Clothing","20","Gloves","3/23/2012 12:00:00 AM"
"2269","20120301","20767","3","Clothing","20","Gloves","3/1/2012 12:00:00 AM"
"2270","20120424","11872","3","Clothing","20","Gloves","4/24/2012 12:00:00 AM"
"2271","20120313","27565","3","Clothing","20","Gloves","3/13/2012 12:00:00 AM"
"2272","20120302","19662","3","Clothing","20","Gloves","3/2/2012 12:00:00 AM"
"2273","20120422","23299","3","Clothing","20","Gloves","4/22/2012 12:00:00 AM"
"2274","20120423","11508","3","Clothing","20","Gloves","4/23/2012 12:00:00 AM"
"2275","20120420","28155","3","Clothing","20","Gloves","4/20/2012 12:00:00 AM"
"2276","20120311","25694","3","Clothing","20","Gloves","3/11/2012 12:00:00 AM"
"2277","20120410","21521","3","Clothing","20","Gloves","4/10/2012 12:00:00 AM"
"2278","20120331","20697","3","Clothing","20","Gloves","3/31/2012 12:00:00 AM"
"2279","20120305","24339","3","Clothing","20","Gloves","3/5/2012 12:00:00 AM"
"2280","20120401","27073","3","Clothing","20","Gloves","4/1/2012 12:00:00 AM"
"2281","20120412","24198","3","Clothing","20","Gloves","4/12/2012 12:00:00 AM"
"2282","20120414","13838","3","Clothing","20","Gloves","4/14/2012 12:00:00 AM"
"2283","20120306","28924","3","Clothing","20","Gloves","3/6/2012 12:00:00 AM"
"2284","20120416","15150","3","Clothing","20","Gloves","4/16/2012 12:00:00 AM"
"2285","20120301","25833","3","Clothing","20","Gloves","3/1/2012 12:00:00 AM"
"2286","20120419","13600","3","Clothing","20","Gloves","4/19/2012 12:00:00 AM"
"2287","20120329","21070","3","Clothing","20","Gloves","3/29/2012 12:00:00 AM"
"2288","20120324","16067","3","Clothing","20","Gloves","3/24/2012 12:00:00 AM"
"2289","20120417","20515","3","Clothing","20","Gloves","4/17/2012 12:00:00 AM"
"2290","20120414","17016","3","Clothing","20","Gloves","4/14/2012 12:00:00 AM"
"2291","20120308","15677","3","Clothing","20","Gloves","3/8/2012 12:00:00 AM"
"2292","20120313","23844","3","Clothing","20","Gloves","3/13/2012 12:00:00 AM"
"2293","20120316","23649","3","Clothing","20","Gloves","3/16/2012 12:00:00 AM"
"2294","20120330","15638","3","Clothing","20","Gloves","3/30/2012 12:00:00 AM"
"2295","20120325","25849","3","Clothing","20","Gloves","3/25/2012 12:00:00 AM"
"2296","20120323","20624","3","Clothing","20","Gloves","3/23/2012 12:00:00 AM"
"2297","20120322","12891","3","Clothing","20","Gloves","3/22/2012 12:00:00 AM"
"2298","20120325","20707","3","Clothing","20","Gloves","3/25/2012 12:00:00 AM"
"2299","20120413","23340","3","Clothing","20","Gloves","4/13/2012 12:00:00 AM"
"2300","20120403","11674","3","Clothing","20","Gloves","4/3/2012 12:00:00 AM"
"2301","20120407","11959","3","Clothing","20","Gloves","4/7/2012 12:00:00 AM"
"2302","20120411","21803","3","Clothing","20","Gloves","4/11/2012 12:00:00 AM"
"2303","20120419","14868","3","Clothing","20","Gloves","4/19/2012 12:00:00 AM"
"2304","20120316","18325","3","Clothing","20","Gloves","3/16/2012 12:00:00 AM"
"2305","20120305","11965","3","Clothing","20","Gloves","3/5/2012 12:00:00 AM"
"2306","20120312","23102","3","Clothing","20","Gloves","3/12/2012 12:00:00 AM"
"2307","20120401","14594","3","Clothing","20","Gloves","4/1/2012 12:00:00 AM"
"2308","20120306","21628","3","Clothing","20","Gloves","3/6/2012 12:00:00 AM"
"2309","20120322","22015","3","Clothing","20","Gloves","3/22/2012 12:00:00 AM"
"2310","20120421","13042","3","Clothing","20","Gloves","4/21/2012 12:00:00 AM"
"2311","20120313","15109","3","Clothing","20","Gloves","3/13/2012 12:00:00 AM"
"2312","20120425","25452","3","Clothing","20","Gloves","4/25/2012 12:00:00 AM"
"2313","20120328","19155","3","Clothing","20","Gloves","3/28/2012 12:00:00 AM"
"2314","20120305","13089","3","Clothing","20","Gloves","3/5/2012 12:00:00 AM"
"2315","20120309","28529","3","Clothing","21","Jerseys","3/9/2012 12:00:00 AM"
"2316","20120404","25473","3","Clothing","21","Jerseys","4/4/2012 12:00:00 AM"
"2317","20120323","14616","3","Clothing","19","Caps","3/23/2012 12:00:00 AM"
"2319","20120401","19525","4","Accessories","33","Lights","4/1/2012 12:00:00 AM"
"2320","20120311","20569","4","Accessories","34","Locks","3/11/2012 12:00:00 AM"
"2321","20120330","15303","3","Clothing","19","Caps","3/30/2012 12:00:00 AM"
"2322","20120308","13146","4","Accessories","31","Helmets","3/8/2012 12:00:00 AM"
"2323","20120417","25607","4","Accessories","33","Lights","4/17/2012 12:00:00 AM"
"2324","20120402","19179","4","Accessories","35","Panniers","4/2/2012 12:00:00 AM"
"2325","20120321","16132","3","Clothing","24","Tights","3/21/2012 12:00:00 AM"
"2326","20120328","14708","4","Accessories","36","Pumps","3/28/2012 12:00:00 AM"
"2327","20120305","19474","3","Clothing","22","Shorts","3/5/2012 12:00:00 AM"
"2328","20120316","18179","4","Accessories","36","Pumps","3/16/2012 12:00:00 AM"
"2329","20120326","25143","4","Accessories","33","Lights","3/26/2012 12:00:00 AM"
"2330","20120304","14818","3","Clothing","22","Shorts","3/4/2012 12:00:00 AM"
"2331","20120321","22959","4","Accessories","31","Helmets","3/21/2012 12:00:00 AM"
"2333","20120326","15827","4","Accessories","33","Lights","3/26/2012 12:00:00 AM"
"2334","20120413","21586","3","Clothing","22","Shorts","4/13/2012 12:00:00 AM"
"2335","20120404","15305","4","Accessories","33","Lights","4/4/2012 12:00:00 AM"
"2336","20120307","12627","4","Accessories","35","Panniers","3/7/2012 12:00:00 AM"
"2337","20120402","19156","3","Clothing","22","Shorts","4/2/2012 12:00:00 AM"
"2338","20120403","23735","3","Clothing","24","Tights","4/3/2012 12:00:00 AM"
"2339","20120415","27488","3","Clothing","23","Socks","4/15/2012 12:00:00 AM"
"2341","20120330","29056","3","Clothing","22","Shorts","3/30/2012 12:00:00 AM"
"2345","20120404","11402","3","Clothing","21","Jerseys","4/4/2012 12:00:00 AM"
"2346","20120401","29279","4","Accessories","35","Panniers","4/1/2012 12:00:00 AM"
"2347","20120418","19466","3","Clothing","22","Shorts","4/18/2012 12:00:00 AM"
"2348","20120305","14879","4","Accessories","33","Lights","3/5/2012 12:00:00 AM"
"2350","20120402","26407","3","Clothing","21","Jerseys","4/2/2012 12:00:00 AM"
"2351","20120422","18210","4","Accessories","35","Panniers","4/22/2012 12:00:00 AM"
"2352","20120330","14988","3","Clothing","19","Caps","3/30/2012 12:00:00 AM"
"2353","20120401","29454","4","Accessories","35","Panniers","4/1/2012 12:00:00 AM"
"2354","20120331","20125","3","Clothing","22","Shorts","3/31/2012 12:00:00 AM"
"2355","20120330","11735","4","Accessories","35","Panniers","3/30/2012 12:00:00 AM"
"2356","20120312","15887","4","Accessories","31","Helmets","3/12/2012 12:00:00 AM"
"2357","20120315","14188","4","Accessories","35","Panniers","3/15/2012 12:00:00 AM"
"2358","20120315","13875","3","Clothing","23","Socks","3/15/2012 12:00:00 AM"
"2359","20120410","20467","3","Clothing","21","Jerseys","4/10/2012 12:00:00 AM"
"2360","20120425","29384","3","Clothing","21","Jerseys","4/25/2012 12:00:00 AM"
"2361","20120307","16577","3","Clothing","22","Shorts","3/7/2012 12:00:00 AM"
"2362","20120315","22397","4","Accessories","33","Lights","3/15/2012 12:00:00 AM"
