"ProductKey","CultureName","ProductDescription"
"535","Bulgarian","""????? ?????????, ??-?????? ?????? ????."""
"535","Catalan","""Tracci? comparable, coberta d'armadura menys cara."""
"535","Chinese - Hongkong","????????????????????????????"
"535","Chinese - Trad","???????????????????????????"
"535","Croatian","""Usporedivo prijanjanje, jeftinija o?i?ena guma."""
"535","Czech","Srovnateln? tah. Levn?j?? pl??t? s lemy vyztu?en?mi dr?ty."
"535","Danish","""Sammenligneligt vejgreb, billigere kasse af tr?de."""
"535","Dutch","""Vergelijkbare grip, goedkoper karkas."""
"535","Estonian","""Hea haakumine teekattega, odavam traatrandiga v?liskumm."""
"535","Farsi","???? ????? ?? ???? ??? ?????? ?? ??? ?????? ?????."
"535","Finnish","""Vertailukelpoinen pito, edullisempi kaapelivahvisteinen p??llyskumi."""
"535","Galician","""Cuberta con aro de tracci?n comparable coas de gama alta, pero a mellor prezo."""
"535","Greek","""???????? ????????, ?????????? ????????? ???????."""
"535","Gujrati","""?????? ????????, ??? ???????? ???? ??? ??????. """
"535","Hindi","""???? ????????, ?? ????? ???? ??? ??????.  """
"535","Hungarian","""Megfelel? tapad?s, kev?sb? k?lts?ges dr?tmerev?t?ssel."""
"535","Icelandic","""Samb?rilegt grip, ?d?rari v?rkantur. """
"535","Indonesian","Casing kawat yang cukup lentur dengan harga lebih murah."
"535","Inuktitut","""yx3EnCw8qQ4fto4, xrr8i6n6 x4nlx6 sx/u4 yi4o4."""
"535","Irish","""Tarraingt inchompar?ide, le c?s?il feirb?n? sreinge n?os saoire."""
"535","Italian","""Trazione comparabile, gomma degli pneumatici meno costosa."""
"535","Kannada","????? ???? ???? ???? ????? ????? ????? ????? ????????"
"535","Kazakh","""???????????? ????? ????, ????????? ????? ???? ???? ??????"""
"535","Konkani","""????? ????, ????? ??????? ?? ?????? ???????? ????????? ????."""
"535","Korean","????? ??? ??? ?? ?? ??? ???? ?????."
"535","Latvian","""Atbilsto?s vilc?jsp?ks, l?t?ks riepas apvalks ar stieples apmali."""
"535","Lithuanian","""Pana?ios sukibties, pigesn? vielin? padanga."""
"535","Luxenbourgish","""Vergl?ichbar Z?ikraft, m?i g?nschtege Mantel."""
"535","Macedonian","""?????????? ???????, ?? ???????? ??????? ?? ?????? ????."""
"535","Malaysian","""Tarikan yang setanding, kotak manik wayar yang kurang mahal."""
"535","Maori","""Ki te whakaritea he k?kati mau tonu, he iti iho te utu o te k?hi peata waea."""
"535","Marathi","""?????? ??????, ??? ??????? ?????? ??????? ??????."""
"535","Nepali","""?????????? ????, ?? ??????? ???? ??? ??????"""
"535","Norwegian","""Sammenlignbart veigrep, mindre kostbar st?ltr?dvulst. """
"535","Nynorsk","""Samanliknbart veggrep, mindre kostbar st?ltr?dvulst. """
"535","Pashto","""? ???? ?????? ?????? ?????????? ?????? ????? ???? ???? ???."""
"535","Polish","""Odpowiednia trakcja, ta?sza drut?wka opony."""
"535","Portuguese (European)","""Trac??o compar?vel aos modelos de gama alta, estrutura em borracha mais acess?vel."""
"535","Punjabi","""????? ??? ??? ????, ??? ?????? ??? ?? ?????? ?? ????"""
"535","Quecha","Llantapa qibin pisi chaniyuq ichaqa ancha chiniyuq hina allin muyuq."
"535","Romanian","""Trac?iune comparabil?, cu carcas? pentru fir mai pu?in costisitoare."""
"535","Rumansh","""Tracziun cumparegliabla, gumma da pneu pli favuraivla."""
"535","Russian","""???????????? ?????????, ????? ??????? ??????????? ?????."""
"535","Serbian - Cyrillic","""????????? ????????, ????????? ????? ???? ???? ?? ?????? ?????."""
"535","Serbian - Latin","""Uporedivo prianjanje, jeftiniji venac gume koji je oja?an ?icom."""
"535","Slovak","""Porovnate?n? ?ah, lacnej?ie puzdro p?tkov?ho lanka."""
"535","Slovenian","""Primerljiv oprijem, cenej?a obloga ?ice v nogi pla??a."""
"535","Spanish","Goma de llanta menos cara pero de tracci?n comparable a las de m?s precio."
"535","Swahili","""Uvutaji unaoweza kulinganishwa, mfuko wa shanga la waya usiogharimu."""
"535","Swedish","St?lkantade d?ck med bra grepp till ett l?gt pris."
"535","Tamil","""????????????? ????????, ?????????? ???????? ??????."""
"535","Telugu","""???? ?????????, ?????? ???????????? ???? ???? ???????."""
"535","Tswana","""Kakatlelo e e ka tshwantshanngwang, casing ya waere e e sa tureng thata."""
"535","Ukrainian","?????????? ???? ????????? ? ????????? ? ??????? ???????? ???????????? ????????."
"535","Urdu","""???? ?????? ???? ?? ????? ??? ??? ??????"""
"535","Vietnamese","L??p xe co? gia? re? h?n nh?ng v??n co? ??? ba?m ????ng t??t."
"535","Welsh","""Tyniant cymharol, casin gwifren glain llai drud."""
"535","Zulu","""Ukudonsa okuqhathanisekayo, ikhava yesheyni likawaya elibiza kancane."""
"536","Afrikaans","""Wonderlike traksie, rubber van ho? digtheid."""
"536","Albanian","""Forc? t?rheq?se e mrekullueshme, gom? me dend?si t? lart?."""
"536","Basque","""Itsasgarritasun bikaina, dentsitate altuko gomarekin."""
"536","Bosnian (Cyrillic)","""?????? ????????, ????? ????."""
"536","Bosnian (Latin)","""Sjajno prianjanje, gusta guma."""
"536","Brazilian","Borracha de alta densidade com ?tima tra??o."
"536","Bulgarian","""????? ????? ?????????, ?????? ? ?????? ????????."""
"536","Catalan","""Tracci? excel?lent, cautx? d'alta densitat."""
"536","Chinese - Hongkong","?????????????"
"536","Chinese - Trad","???????????"
"536","Croatian","""Izvrsno prijanjanje, gu??a guma."""
"536","Czech","""Velk? tah, guma s vysokou hustotou"""
"536","Danish","""Fremragende vejgreb, gummi med h?j densitet."""
"536","Dutch","""Geweldige grip, hoge dichtheid rubber."""
"536","Estonian","""Suurep?rane haakumine teekattega, k?rgtihedusega kumm."""
"536","Farsi","?????? ?? ??? ?????? ??? ?????? ? ????? ????."
"536","Finnish","""Erinomainen pito, eritt?in tihe?? kumia."""
"536","Galician","""Gran tracci?n, goma de alta densidade."""
"536","Greek","""???? ???? ????????, ?????? ?????????? ?????????."""
"536","Gujrati","""??????? ????????, ????-????????? ???. """
"536","Hindi","""??????? ????????, ????-????? ???? ???. """
"536","Hungarian","Kiv?l? tapad?st ny?jt? nagy s?r?s?g? gumi."
"536","Icelandic","""Miki? grip, afar ??tt g?mm?."""
"536","Indonesian","Karet dengan densitas tinggi yang lentur."
"536","Inuktitut","""yx3EnCw8qQ4fto7mE4, x4nlx6 n8qJ6"""
"536","Irish","""An-tarraingt, rubar ard-dl?is. """
"536","Italian","""Grande trazione, gomma ad alta densit?."""
"536","Kannada","????? ??????? ???? ????? ????????? ???????. ?"
"536","Kazakh","""?????? ????? ????, ??? ????? ??????"""
"536","Konkani","""????? ????, ?? ???????? ???."""
"536","Korean","???? ??? ??? ??"
"536","Latvian","""Lielisks vilc?jsp?ks, ?pa?i bl?va gumija."""
"536","Lithuanian","""Puikios sukibties, tanki guma."""
"536","Luxenbourgish","""Grouss Z?ikraft, Gummi mat h?ijer Densit?it."""
"536","Macedonian","""??????? ???????, ???? ?? ?????? ???????."""
"536","Malaysian","""Tarikan hebat, getah ketumpatan tinggi."""
"536","Maori","""He k?kati tino pai, he inarapa pururua nui."""
"536","Marathi","""?????? ??????????, ????-?????? ???."""
"536","Nepali","""???????? ????, ?????? ?????? ???."""
"536","Norwegian","""Sv?rt godt veigrep, gummi med h?y tetthet."""
"536","Nynorsk","""Sv?rt godt veggrep, gummi med h?g tettleik."""
"536","Pashto","? ?? ??? ?? ????? ?????? ???."
"536","Polish","""Doskona?a trakcja, guma o wysokiej g?sto?ci."""
"536","Portuguese (European)","""Elevado n?vel de trac??o, borracha de alta densidade."""
"536","Punjabi","""???? ???, ???-???? ???? ????"""
"536","Quecha","Allin pipu cauchu hinallataq allin muyuq."
"536","Romanian","""Cauciuc cu rezisten?? mare la trac?iune, densitate ridicat?."""
"536","Rumansh","""Gronda tracziun, gumma cun auta densitad."""
"536","Russian","""???????? ?????????, ?????? ??????? ?????????."""
"536","Serbian - Cyrillic","""?????? ????????, ????? ????."""
"536","Serbian - Latin","""Sjajno prianjanje, gusta guma."""
"536","Slovak","""V?born? ?ah, guma s vysokou hustotou."""
"536","Slovenian","""Odli?en oprijem, guma z visoko gostoto."""
"536","Spanish","Caucho de alta densidad y gran tracci?n."
"536","Swahili","""Uvutaji mkuu, mpira wenye uzito wa juu."""
"536","Swedish","""Mycket bra grepp, gummi med h?g t?thet."""
"536","Tamil","""?????? ????????, ???? ??????????? ??????."""
"536","Telugu","""????? ?????????, ???? ????????? ??????."""
"536","Tswana","""Rabara ya kakatlelo e kgolwane, ya kitlano e kwa godimo."""
"536","Ukrainian","""???????? ?????????, ???? ?????????? ????????."""
"536","Urdu","""???? ???? ???? ?????? ????"""
"536","Vietnamese","""Cao su ???c, ??? ba?m ????ng l??n."""
"536","Welsh","""Tyniant gwych, rwber dwysedd uchel."""
"536","Zulu","""Ukudonsa okukhulu, irabha eminyene kakhulu."""
"537","Afrikaans","""Ongelooflike traksie, liggewig en met koolstof versterk."""
"537","Albanian","""Forc? t?rheq?se e pabesueshme, karbon i leht? i p?rforcuar."""
"537","Basque","""Itsasgarritasun sinestezina, karbono arinarekin indartua."""
"537","Bosnian (Cyrillic)","""???????? ????????, ??????, ??????? ?????????? ????????."""
"537","Bosnian (Latin)","""Izuzetno prianjanje, lagana, oja?ana karbonskim vlaknima."""
"537","Brazilian","""Tra??o incr?vel, leve e refor?ada com carbono."""
"537","Bulgarian","""???????????? ????? ?????????, ????????? ? ???? ?????????? ???????."""
"537","Catalan","""Tracci? incre?ble, refor? de carboni lleuger."""
"537","Chinese - Hongkong","????????????????????"
"537","Chinese - Trad","???????????????????"
"537","Croatian","""Nevjerojatno prijanjanje, poja?ana laganim karbonskim vlaknima."""
"537","Czech","""Neuv??iteln? tah, vyztu?en? odleh?en? uhl?k"""
"537","Danish","""Uovertruffet vejgreb, let og carbonforst?rket."""
"537","Dutch","""Ongelooflijke grip, versterkt lichtgewicht carbon."""
"537","Estonian","""Erakordselt hea haakumine teekattega, kerge s?sinikkiudtugevdus."""
"537","Farsi","""??? ?????? ????? ??? ???? ?????? ??? ?? ????."""
"537","Finnish","""Ylivertainen pito, kevyt, hiilikuituvahvistettu."""
"537","Galician","""Tracci?n incrible, reforzada de carbono lixeiro."""
"537","Greek","""?????????? ????????, ??????, ???????? ?? ?????????????."""
"537","Gujrati","""??????? ????????, ???? ????? ?????? ????? ??? ?????? ??????. """
"537","Hindi","""?????????? ????????, ????? ???? ??????. """
"537","Hungarian","""Hihetetlen tapad?s, pehelyk?nny? sz?nsz?las er?s?t?ssel."""
"537","Icelandic","""?tr?legt grip, styrkt me? l?ttu trefjaefni."""
"537","Indonesian","Penguatan karbon ringan dengan kelenturan sangat tinggi."
"537","Inuktitut","""by5]b]J4n/u4 x4nlxo4 yxEnCwq5gu4, se5goxEymJ6"""
"537","Irish","""Tarraingt dochreidte, neartaithe le carb?n ?adrom. """
"537","Italian","""Trazione eccezionale, carbonio leggero rinforzato."""
"537","Kannada","""???? ???????? ??????? ??????? ???????, ?"""
"537","Kazakh","""?????? ????? ????, ????? ???????? ??????????? ?????????"""
"537","Konkani","""?????????? ????, ????? ??????? ?????? ??? ?? ????."""
"537","Korean","""??? ?? ??? ??, ??? ???? ?????."""
"537","Latvian","""Neiedom?jams vilc?jsp?ks, viegls stiegrots ogleklis."""
"537","Lithuanian","""Nepaprastos sukibties, sustiprinta lengva sud?tine anglies pluo?to med?iaga."""
"537","Luxenbourgish","""Impressionant Z?ikraft, liicht a carbonverst?rkt."""
"537","Macedonian","""??????????? ???????, ????? ? ???????? ?? ??????."""
"537","Malaysian","""Tarikan menakjubkan, karbon ringan dilaksanankan."""
"537","Maori","""He k?kati rawe rawa atu, he m?m? te taumaha, kua whakakahangia ki te waro."""
"537","Marathi","""?????????? ??????????, ?????? ???? ??????-?????????? ??????."""
"537","Nepali","""??????? ????, ????? ?????? ???????."""
"537","Norwegian","""Fantastisk veigrep, lett og karbonforsterket."""
"537","Nynorsk","""Fantastisk veggrep, lett og karbonforsterka."""
"537","Pashto","???? ??? ?????? ? ??? ????? ?????? ????? ???.                          "
"537","Polish","""Niesamowita trakcja, konstrukcja wzmocniona lekkimi w??knami w?glowymi."""
"537","Portuguese (European)","""Elevado n?vel de trac??o, carbono leve refor?ado."""
"537","Punjabi","""?????? ???, ???? ????? ??? ????? ????? ????"""
"537","Quecha","""Ancha allin muyuq, sampa carbunuwan chuchuchisqa."""
"537","Romanian","""?nt?rit cu carbon, u?or, rezisten?? incredibil? la trac?iune."""
"537","Rumansh","""Tracziun incumparabla, lev e rinforz? cun carbon."""
"537","Russian","""??????????? ?????????, ????? ???, ?????????? ???????????."""
"537","Serbian - Cyrillic","""???????? ????????, ??????? ????????? ??????."""
"537","Serbian - Latin","""Izuzetno prianjanje, oja?ana ugljeni?na vlakna."""
"537","Slovak","""Neuverite?n? ?ah, ?ahk? spevnen? uhl?k."""
"537","Slovenian","""Fantasti?en oprijem, lahko in okrepljeno s karbonom."""
"537","Spanish","""Tracci?n incre?ble, en carbono ligero reforzado."""
"537","Swahili","""Uvutaji wa ajabu, kaboni iliyoongezewa yenye uzani wa chini."""
"537","Swedish","""Fantastiskt grepp, l?tt och kolfiberf?rst?rkt."""
"537","Tamil","""???????? ????????, ????????? ?????????????? ???????."""
"537","Telugu","""???????? ?????????, ???????? ??????? ???????????? ?????."""
"537","Tswana","""Kakatlelo e e gakgamatsang, boimatlhofo e matlafaditswe ka khabone. """
"537","Ukrainian","""??????????? ?????????, ????? ????????? ??????????? ? ???????."""
"537","Urdu","""???? ????? ???? ???? ????? ????? ?????"""
"537","Vietnamese","""L??p xe ????c gia c???ng b??ng cacbon nhe?, ??? ba?m ????ng r??t cao."""
"537","Welsh","""Tyniant anhygoel, carbon ysgafn wedi'i atgyfnerthu."""
"537","Zulu","""Ukudonsa okumangalisayo, kwengezwe ngekhabhoni elula. """
"538","Afrikaans","""Dieselfde wonderlike loopvlak as ?n duurder band, maar met ?n goedkoper draadspanrand-omhulsel."""
"538","Albanian","""Batistrada t? nj?jta me ato t? rrotave m? t? shtrenjta, me gom? kopertoni m? pak t? kushtueshme."""
"538","Basque","""Pneumatiko garestiagoak dituzten errodamendu-banda berberak, hain garestia ez den burdin harizko estaldurarekin."""
"538","Bosnian (Cyrillic)","""???????? ????????, ????? ???? ??? ??????? ????, ??? ?? ????????, ????? ???????? ???????? ????."""
"538","Bosnian (Latin)","""Izuzetno prianjanje, poput onog kod skupljih guma, ali sa jeftinim, ?icom oja?anim vijencem gume."""
"538","Brazilian","""?timos desenhos da banda de rodagem, como nos pneus mais caros, com uma malha de arame mais barata."""
"538","Bulgarian","?????? ????? ?????????? ???? ???? ?? ??-??????? ???? ? ??-?????? ?????? ????."
"538","Catalan","La mateixa excel?lent banda de rodolament que els pneum?tics m?s cars amb una coberta d'armadura menys cara."
"538","Chinese - Hongkong","?????????????????????????????"
"538","Chinese - Trad","?????????????????????????????"
"538","Croatian","Isti izvrsni profili kao i kod skuplje gume s jeftinijim o?i?enjem."
"538","Czech","Levn?j?? lemy vyztu?en? dr?ty jsou z?rukou stejn? dobr? j?zdy jako p?i vyu?it? dra???ch pl????."
"538","Danish","""Samme profil som et dyrere d?k, men med en billigere kasse af tr?de."""
"538","Dutch","Hetzelfde geweldige loopvlak als duurdere banden met een goedkoper karkas."
"538","Estonian","Odavam traatrandiga v?liskumm on sama hea mustriga nagu kallimad kummid."
"538","Farsi","????? ???? ?? ??? ??? ?????? ??????? ???? ?? ? ?? ???? ????? ?? ???? ??? ??????."
"538","Finnish","""Samat loistavat pitopinnat kuin kalliimmissa renkaissa, edullisempi vaijerivahvisteinen p??llyskumi."""
"538","Galician","O mesmo dese?o que os pneum?ticos m?is caros cunha cuberta con aro a mellor prezo."
"538","Greek","??????? ??? ???? ?????????? ?????? ?? ??? ?????? ??????? ???? ?? ??? ?????????? ????????? ???????."
"538","Gujrati","??? ??????? ???? ??? ?????? ???? ??? ????? ???? ???? ? ???????? ???????"
"538","Hindi","???? ?? ??????? ????? ???? ?? ????? ???? ??? ?????? ?? ??? ???? ????? ????. "
"538","Hungarian","""A dr?g?bb gumiabroncsok?val egyez? nagyszer? mint?zat, kev?sb? k?lts?ges dr?tmerev?t?ssel."""
"538","Icelandic","Sama fr?b?ra mynstri? ? d?rara dekki me? ?d?rari v?rkanti."
"538","Indonesian","Jalinan rapi yang sama seperti pada ban yang lebih mahal dengan jalinan kawat ban yang lebih murah."
"538","Inuktitut","yx3EnCw8qg7mE4 x4nlx6 xrgi3ntg5 x4nlxtg5 nNymJ6 xrr8i6nu4 sx/u4 x?lc6Li"
"538","Irish","Na tr?chta iontacha c?anna orthu is at? ar bhoinn n?os daoire ach le c?s?il feirb?n sreanga n?os saoire."
"538","Italian","""Stesso design degli pneumatici pi? costosi, ma con una gomma pi? economica."""
"538","Kannada","????? ?????? ???? ????? ???????? ???? ?????? ??????????? ?????????? ????? ?????."
"538","Kazakh","???????? ????? ???? ???? ????????? ???????? ?????? ????????? ?????? ?????? ?????? ??????? ?????"
"538","Konkani","???? ????? ??????? ?? ?? ?????? ???? ????? ????? ???? ????????? ????? ??????. "
"538","Korean","????? ??? ????? ???? ?? ???? ??? ???? ??? ?????."
"538","Latvian","""Tikpat lieliski protektori k? d?rg?k?m riep?m, bet l?t?ks riepas apvalks ar stieples apmali."""
"538","Lithuanian","""Pigesn?s vielin?s padangos protektorius toks pat puikus, kaip ir brangesn?s padangos."""
"538","Luxenbourgish","Dee selwechte Profil w?i een deieren Pneu mat engem m?i b?llegen Mantel."
"538","Macedonian","?????? ??????? ?????? ???? ? ??????? ???? ?? ???????? ??????? ?? ?????? ????. "
"538","Malaysian","Bunga tayar hebat yang sama seperti tayar yang lebih mahal dengan kotak manik wayar yang lebih  murah."
"538","Maori","""He ?rite te mau ki ?r? o ng? taia nui ake te utu, engari, he k?hi peata waea t?na he iti iho te utu."""
"538","Marathi","??? ????????? ?????? ????????? ???????? ???????? ???????????? ????? ???????."
"538","Nepali","???? ????? ??????? ?????? ???????? ?? ??????? ???? ??? ??????????."
"538","Norwegian","""Samme vulst som dyrere dekk, men med mindre kostbar st?ltr?dvulst."""
"538","Nynorsk","""Same vulst som dyrare dekk, men med mindre kostbar st?ltr?dvulst."""
"538","Pashto","??? ???? ? ????? ???? ?? ??? ?? ?? ????? ???? ?? ???? ????????? ??."
"538","Polish","""Taki sam bie?nik, jak w dro?szych oponach, ale z ta?sz? drut?wk?."""
"538","Portuguese (European)","""Design equivalente ao de pneus mais dispendiosos, com uma estrutura em borracha mais acess?vel."""
"538","Punjabi","????? ?????? ?????? ???? ????? ??? ??? ?????? ??? ?? ?????? ?? ???? "
"538","Quecha","""Chanisapa llantakuna ruwasqa hina, ichaqa pisi chani laqanayuq."""
"538","Romanian","""Acelea?i canale excelente ca ?i o anvelop? mai costisitoare, cu o carcas? pentru fir mai pu?in costisitoare."""
"538","Rumansh","""Il medem profil sco in pneu pli char, ma cun ina gumma da pneu pli favuraivla."""
"538","Russian","""????? ?? ???????? ?????????, ??? ? ? ????? ??????? ????????, ? ????? ???????? ???????????? ???????."""
"538","Serbian - Cyrillic","""???????? ????????, ????? ???? ??? ??????? ????, ?? ???????? ?????? ???? ???? ?? ?????? ?????."""
"538","Serbian - Latin","""Izuzetno prianjanje, poput onog kod skupljih guma, sa jeftinim vencem gume koji je oja?an ?icom."""
"538","Slovak","Rovnako skvel? dez?n ako pri drah?ej pneumatike s lacnej??m puzdrom p?tkov?ho lanka."
"538","Slovenian","""Enak izvrsten profil kot pri dra?jih pnevmatikah, s cenej?o oblogo ?ice v nogi pla??a."""
"538","Spanish","""Mismo dise?o que las llantas m?s caras, pero con una goma m?s barata."""
"538","Swahili","Vikanyago sawa bora kama tairi ghali zaidi zenye mfuko wa shanga la waya usiogharimu."
"538","Swedish","""Samma profil som dyrare d?ck, men med st?lkant till l?gre pris."""
"538","Tamil","""?????????? ???????? ?????? ????, ???? ???? ????? ????????? ??? ??? ?????? ?????????."""
"538","Telugu","?????? ?? ???? ???? ?????????? ???? ???? ???? ???? ??? ????? ????????. "
"538","Tswana","Di-tread tse dintle tse di tshwanang le tsa thaere e e turang tse di nang le wire bead casing e e sa tureng.  "
"538","Ukrainian","??????? ???????? ?? ? ????? ??????? ??????? ? ???????? ???????? ???????????? ????????."
"538","Urdu","????? ??? ???? ???? ?? ????? ??? ??? ????? ?? ???? ????? ????? ?????"
"538","Vietnamese","M??t l?n l??p xe gi??ng nh? ca?c loa?i l??p ???t ti??n h?n nh?ng vo? re? h?n."
"538","Welsh","Yr un gwadn arbennig ? theiars drytach ond gyda chasin gwifren glain llai drud."
"538","Zulu","Izinyathelo ezifanayo ezinkulu ezifana nezethaya elibizayo kodwa ezinekhava yesheyni likawaya elibiza kancane."
"539","Afrikaans","Rubber van ho? digtheid."
"539","Albanian","Gom? me dend?si m? t? lart?."
"539","Basque","Gomaren dentsitate altuagoa."
"539","Bosnian (Cyrillic)","???? ???? ???????."
"539","Bosnian (Latin)","Guma ve?e gustine."
"539","Brazilian","Borracha de densidade mais alta."
"539","Bulgarian","?????? ? ??-?????? ????????."
"539","Catalan","Cautx? de densitat m?s alta."
"539","Chinese - Hongkong","??????"
"539","Chinese - Trad","??????"
"539","Croatian","Gu??a guma."
"539","Czech","Guma s vy??? hustotou"
"539","Danish","Gummi med h?j densitet."
"539","Dutch","Hogere dichtheid rubber."
"539","Estonian","Suurema tihedusega kumm."
"539","Farsi","?????? ?? ????? ??????."
"539","Finnish","Erityisen tihe?? kumia."
"539","Galician","Goma de m?is densidade."
"539","Greek","??? ?????? ?????????? ?????????."
"539","Gujrati","??? ???? ????????? ???. "
"539","Hindi","??????-????? ???? ???."
"539","Hungarian","Nagyobb s?r?s?g? gumi."
"539","Icelandic","??ttara g?mm?."
"539","Indonesian","Karet dengan densitas lebih tinggi."
"539","Inuktitut","n8qi6n7mE4 by]5b]J6"
"539","Irish","Rubar n?os dl?ithe. "
"539","Italian","Gomma pi? densa rispetto a quella di altri modelli."
"539","Kannada","????????? ????????? ??????"
"539","Kazakh","????????? ????? ??????."
"539","Konkani","???? ???????? ???."
"539","Korean","?? ??? ??? ??"
"539","Latvian","?pa?i bl?va gumija."
"539","Lithuanian","Tanki guma."
"539","Luxenbourgish","Gummi mat enger h?ijer Densit?it."
"539","Macedonian","???? ?? ?????? ???????."
"539","Malaysian","Getah ketumpatan tinggi"
"539","Maori","He inarapa pururua nui."
"539","Marathi","???? ?????? ???."
"539","Nepali","?????? ?????? ???."
"539","Norwegian","Gummi med h?y tetthet"
"539","Nynorsk","Gummi med h?g tettleik"
"539","Pashto","???? ???."
"539","Polish","Guma o wy?szej g?sto?ci."
"539","Portuguese (European)","Borracha de alta densidade."
"539","Punjabi","???-???? ???? ????"
"539","Quecha","Aswan ancha pipu laqana."
"539","Romanian","Cauciuc de densitate superioar?."
"539","Rumansh","Gumma cun in'auta densitad."
"539","Russian","?????? ?????????? ?????????."
"539","Serbian - Cyrillic","???? ???? ???????."
"539","Serbian - Latin","Guma ve?e gustine."
"539","Slovak","Guma s vy??ou hustotou."
"539","Slovenian","Guma z ve?jo gostoto."
"539","Spanish","Goma de densidad superior."
"539","Swahili","Mpira wenye uzito wa juu zaidi."
"539","Swedish","Gummi med h?g t?thet."
"539","Tamil","???? ??????????? ??????."
"539","Telugu","????? ???? ????????? ??????."
"539","Tswana","Rabara ya kitlano e kgolwane."
"539","Ukrainian","???? ?????????? ????????."
"539","Urdu","???? ?????? ????"
"539","Vietnamese","Cao su ???c h?n."
"539","Welsh","Rwber dwysedd uwch."
"539","Zulu","Irabha eminyene kakhulu."
"540","Afrikaans","Liggewig en met koolstof versterk vir ?n onge?wenaarde rit sonder om op gewig in te boet."
"540","Albanian","""Karbon i leht?, i p?rforcuar, p?r nj? ngarje t? pakrahasueshme, pa pesh? shtes?."""
"540","Basque","Karbono arinarekin indartua lehiakideak atzean uzteko. Jada pisua ez da arazoa izango."
"540","Bosnian (Cyrillic)","???? ? ??????? ?????????? ???????? ?? ???????????? ???????? ?????."
"540","Bosnian (Latin)","Laka i oja?ana karbonskim vlaknima za neprevazi?en do?ivljaj vo?nje."
"540","Brazilian","Refor?ada com carbono leve para uma condu??o incompar?vel sem comprometimento pelo peso."
"540","Bulgarian","?????????? ? ???? ?????????? ??????? ?? ???????????? ?????????? ? ??? ????????? ? ???????."
"540","Catalan","Refor? de carboni lleuger per a un recorregut incomparable sense un pes excessiu."
"540","Chinese - Hongkong","?????????????????????????????"
"540","Chinese - Trad","????????????????????????????"
"540","Croatian","Poja?ana laganim karbonskim vlaknima za neprema?ivu vo?nju s te?inom bez kompromisa."
"540","Czech","Vyztu?en? karbonov? slitina pro bezkonkuren?n? j?zdu a hmotnost bez kompromis?"
"540","Danish","""Let og carbonforst?rket, s? det giver en enest?ende k?reoplevelse, uden at det g?r ud over v?gten."""
"540","Dutch","Versterkt lichtgewicht carbon voor onge?venaard fietsen met een zo laag mogelijk gewicht."
"540","Estonian","""Kerge, tugevdatud s?sinikkiuga, konkurentsituks s?itmiseks enneolematult kerge rattaga."""
"540","Farsi","??? ??? ? ?????? ??? ?? ???? ???? ????? ?? ?????? ????? ?? ???? ????? ?? ???? ?? ?????? ???."
"540","Finnish","""Vertaansa vailla oleva ajo, tinkim?tt?m?n kevyt hiilikuituvahvistus."""
"540","Galician","Reforzada con carbono lixeiro para unha rodadura sen igual sen peso engadido."
"540","Greek","???????? ?? ????????????? ??? ??????????? ????????? ????? ??? ????????? ????? ??? ?????."
"540","Gujrati","????????????? ??? ?? ???????? ????? ???? ???? ????? ?????? ????? ??? ?????? ??????. "
"540","Hindi","??? ??? ???? ?????? ???? ???? ?? ??? ?? ??? ???? ????? ????? ?? ??? ???? ????? ??? ??."
"540","Hungarian","Pehelyk?nny? sz?nsz?las er?s?t?ssel a p?rj?t ritk?t? utak ?s a kompromisszummentes s?lycs?kkent?s ?rdek?ben."
"540","Icelandic","""L?tt, trefjastyrkt. Skilar ?vi?jafnanlegum afk?stum ?n ?ess a? ?a? komi ni?ur ? ?yngd."""
"540","Indonesian","Penguatan karbon ringan untuk pengalaman bersepeda yang hebat tanpa memperhitungkan beban."
"540","Inuktitut","se5g6 n8qJ6 nFC/6 Wsi6X6 nNym/K5 wq3CtxJJ6 se5g6."
"540","Irish","Neartaithe le carb?n ?adrom chun rotha?ocht gan s?r? a shol?thar gan aon mhe?chan breise. "
"540","Italian","Carbonio leggero rinforzato per un comfort ineguagliabile durante la guida senza aggiunta di peso."
"540","Kannada","??????????? ???? ?????????? ??????? ???????? ???????.?"
"540","Kazakh","????????? ?????? ?????????? ????????? ???? ???? ??????????? ????? ????????? "
"540","Konkani","??????? ????? ????? ????? ????? ????????? ??? ????? ???????? ???????? ??? ?? ?????."
"540","Korean","??? ?? ??? ?? ?? ??? ???? ?????."
"540","Latvian","""Viegls, stiegrots ogleklis nep?rsp?tam braucienam, vienlaikus nodro?ina vieglu svaru un stipr?bu."""
"540","Lithuanian","""Sud?tin? anglies pluo?to med?iaga yra lengva, tod?l b?site nepralenkiamas, kad ir koks b?t? svoris."""
"540","Luxenbourgish","Liicht an carbonverst?rkt fir een onvergiesslecht Fuererliefnis."
"540","Macedonian","????? ? ??????? ?? ?????? ?? ???????????? ?????? ? ???????????????? ??????."
"540","Malaysian","Karbon ringan dikukuhkan untuk penunggangan tanpa tandingan dengan tidak mempengaruhi beratnya."
"540","Maori","He waro m?m? te taumaha kua whakakahangia m? t?tahi eke pahikara te mutunga mai o te pai me t?tahi taumaha k?ore rawa i whakarerek?ngia."
"540","Marathi","?????? ????? ? ???? ?????? ????????? ?????? ???? ??????-?????????? ??????."
